t,lat,lon
2017-10-13 07:53:00,55.708307999999995,12.57494
2017-10-13 07:54:00,55.66826700000001,12.530403
2017-10-13 07:54:00,55.70235699999999,12.546741
2017-10-13 07:55:00,55.65405,12.591857000000001
2017-10-13 07:56:00,55.646618999999994,12.525352999999999
2017-10-13 07:57:00,55.685168000000004,12.52028
2017-10-13 08:01:00,55.676178,12.550400999999999
2017-10-13 08:02:00,55.630116,12.648933
2017-10-13 08:03:00,55.652795999999995,12.5934
2017-10-13 08:03:00,55.660582,12.605546
2017-10-13 08:03:00,55.696864,12.579499
2017-10-13 08:04:00,55.706525,12.536739
2017-10-13 08:04:00,55.66179399999999,12.608044999999999
2017-10-13 08:06:00,55.679416,12.521734
2017-10-13 08:06:00,55.705167,12.579193
2017-10-13 08:06:00,55.652454000000006,12.546389
2017-10-13 08:08:00,55.70056999999999,12.59147
2017-10-13 08:08:00,55.702514,12.531018
2017-10-13 08:13:00,55.660543999999994,12.605466999999999
2017-10-13 08:14:00,55.69259399999999,12.540924
2017-10-13 08:14:00,55.63926,12.628553
2017-10-13 08:14:00,55.694713,12.53965
2017-10-13 08:15:00,55.651993000000004,12.527009
2017-10-13 08:15:00,55.693819999999995,12.554877000000001
2017-10-13 08:15:00,55.683156000000004,12.563467999999999
2017-10-13 08:16:00,55.650417000000004,12.552392999999999
2017-10-13 08:17:00,55.64593000000001,12.553673
2017-10-13 08:18:00,55.72289,12.578973
2017-10-13 08:19:00,55.70134,12.550745
2017-10-13 08:19:00,55.676297,12.617814
2017-10-13 08:20:00,55.666019999999996,12.62032
2017-10-13 08:21:00,55.666348,12.617429
2017-10-13 08:21:00,55.715033999999996,12.571575
2017-10-13 08:23:00,55.635985,12.630963000000001
2017-10-13 08:26:00,55.686966000000005,12.562126
2017-10-13 08:27:00,55.706285,12.590097
2017-10-13 08:27:00,55.695098,12.568679
2017-10-13 08:28:00,55.649347999999996,12.551245
2017-10-13 08:32:00,55.667322999999996,12.611974
2017-10-13 08:32:00,55.716148,12.575648
2017-10-13 08:33:00,55.658226,12.567514
2017-10-13 08:35:00,55.651179000000006,12.553438
2017-10-13 08:35:00,55.696041,12.597218
2017-10-13 08:36:00,55.65526,12.537138
2017-10-13 08:37:00,55.714271,12.595797
2017-10-13 08:37:00,55.650581,12.552544000000001
2017-10-13 08:39:00,55.671379,12.522411
2017-10-13 08:39:00,55.686104,12.529633
2017-10-13 08:43:00,55.694348,12.577397999999999
2017-10-13 08:46:00,55.698372,12.558489999999999
2017-10-13 08:46:00,55.648385,12.552419
2017-10-13 08:49:00,55.63920699999999,12.628906
2017-10-13 08:49:00,55.667212,12.604788000000001
2017-10-13 08:49:00,55.684346999999995,12.569306
2017-10-13 08:49:00,55.65571,12.625933
2017-10-13 08:52:00,55.705278,12.56131
2017-10-13 08:52:00,55.715883,12.576594
2017-10-13 08:54:00,55.66542,12.618503
2017-10-13 08:55:00,55.673230000000004,12.546026
2017-10-13 08:57:00,55.689765,12.544485
2017-10-13 09:00:00,55.698933,12.580947
2017-10-13 09:05:00,55.625629,12.576229
2017-10-13 09:07:00,55.706196,12.529842
2017-10-13 09:08:00,55.67878,12.528203
2017-10-13 09:08:00,55.648889000000004,12.613188000000001
2017-10-13 09:09:00,55.683406999999995,12.584683
2017-10-13 09:10:00,55.651104000000004,12.634538000000001
2017-10-13 09:10:00,55.64414300000001,12.617122
2017-10-13 09:14:00,55.641594999999995,12.609742
2017-10-13 09:15:00,55.674195999999995,12.571006
2017-10-13 09:16:00,55.66179399999999,12.557191
2017-10-13 09:16:00,55.662753,12.633604
2017-10-13 09:17:00,55.636920999999994,12.618043
2017-10-13 09:20:00,55.7048,12.536555
2017-10-13 09:23:00,55.708853000000005,12.564216
2017-10-13 09:25:00,55.673145,12.592875
2017-10-13 09:25:00,55.667865,12.542962
2017-10-13 09:25:00,55.672844999999995,12.587961
2017-10-13 09:26:00,55.64216999999999,12.616353
2017-10-13 09:29:00,55.630256,12.64868
2017-10-13 09:29:00,55.690654,12.589095
2017-10-13 09:29:00,55.702358999999994,12.524046
2017-10-13 09:31:00,55.692207999999994,12.558525999999999
2017-10-13 09:34:00,55.672971,12.55467
2017-10-13 09:37:00,55.678315000000005,12.617693
2017-10-13 09:38:00,55.680707,12.580383
2017-10-13 09:38:00,55.679702,12.577313
2017-10-13 09:38:00,55.688047999999995,12.543719
2017-10-13 09:38:00,55.651154000000005,12.590098
2017-10-13 09:40:00,55.707857,12.568319
2017-10-13 09:43:00,55.722963,12.532363
2017-10-13 09:45:00,55.693893,12.544561999999999
2017-10-13 09:45:00,55.687115000000006,12.562291
2017-10-13 09:49:00,55.711476,12.566500999999999
2017-10-13 09:51:00,55.657782999999995,12.599755
2017-10-13 09:52:00,55.645956999999996,12.602802
2017-10-13 09:52:00,55.712388,12.574944
2017-10-13 09:57:00,55.684388,12.546661
2017-10-13 09:59:00,55.639469999999996,12.608114
2017-10-13 10:00:00,55.676660999999996,12.560473
2017-10-13 10:02:00,55.670443999999996,12.584644
2017-10-13 10:05:00,55.639761,12.608284
2017-10-13 10:07:00,55.679153,12.573141
2017-10-13 10:10:00,55.707603000000006,12.550656
2017-10-13 10:11:00,55.680487,12.568173
2017-10-13 10:12:00,55.709264000000005,12.580819
2017-10-13 10:12:00,55.68439,12.556331
2017-10-13 10:12:00,55.669072,12.542105000000001
2017-10-13 10:13:00,55.701126,12.548985
2017-10-13 10:14:00,55.67442,12.57056
2017-10-13 10:15:00,55.66583000000001,12.616289
2017-10-13 10:16:00,55.701058999999994,12.549050999999999
2017-10-13 10:17:00,55.629614000000004,12.580915
2017-10-13 10:18:00,55.720799,12.559671
2017-10-13 10:19:00,55.67005,12.590524
2017-10-13 10:20:00,55.660655000000006,12.605696
2017-10-13 10:20:00,55.701173,12.549294
2017-10-13 10:25:00,55.703596,12.589614
2017-10-13 10:27:00,55.66486,12.618922
2017-10-13 10:28:00,55.694612,12.567769
2017-10-13 10:32:00,55.6506,12.540801
2017-10-13 10:32:00,55.666212,12.578043
2017-10-13 10:33:00,55.678369999999994,12.56568
2017-10-13 10:33:00,55.679171,12.573868
2017-10-13 10:35:00,55.679173,12.573195
2017-10-13 10:35:00,55.670273,12.532424
2017-10-13 10:37:00,55.700545999999996,12.594594
2017-10-13 10:37:00,55.692108999999995,12.563628999999999
2017-10-13 10:40:00,55.683967,12.585891
2017-10-13 10:42:00,55.665929000000006,12.581453999999999
2017-10-13 10:43:00,55.664643000000005,12.601402
2017-10-13 10:43:00,55.692168,12.561003999999999
2017-10-13 10:49:00,55.666016000000006,12.620353999999999
2017-10-13 10:51:00,55.703030000000005,12.545669
2017-10-13 10:52:00,55.726102000000004,12.580601
2017-10-13 10:56:00,55.665455,12.575426
2017-10-13 10:58:00,55.677904000000005,12.544876
2017-10-13 10:58:00,55.676126000000004,12.586342
2017-10-13 11:04:00,55.676153,12.560293
2017-10-13 11:04:00,55.721299,12.578303
2017-10-13 11:07:00,55.636979000000004,12.611378
2017-10-13 11:07:00,55.662014,12.520177
2017-10-13 11:09:00,55.63920600000001,12.629024000000001
2017-10-13 11:10:00,55.714344999999994,12.545982
2017-10-13 11:15:00,55.688860999999996,12.597234
2017-10-13 11:16:00,55.703576,12.580314
2017-10-13 11:19:00,55.670799,12.569285
2017-10-13 11:19:00,55.704865000000005,12.547993
2017-10-13 11:26:00,55.646942,12.549626
2017-10-13 11:26:00,55.726916,12.562925
2017-10-13 11:26:00,55.72271800000001,12.537464
2017-10-13 11:27:00,55.692158,12.561003
2017-10-13 11:28:00,55.65469100000001,12.612736
2017-10-13 11:31:00,55.652609,12.612063000000001
2017-10-13 11:32:00,55.632546,12.625254
2017-10-13 11:36:00,55.655652,12.536218
2017-10-13 11:37:00,55.725545,12.571432000000001
2017-10-13 11:38:00,55.666909999999994,12.583131
2017-10-13 11:38:00,55.66364300000001,12.562722
2017-10-13 11:38:00,55.698455,12.539931
2017-10-13 11:40:00,55.698248,12.550786
2017-10-13 11:40:00,55.68555799999999,12.586583000000001
2017-10-13 11:43:00,55.63414399999999,12.578778
2017-10-13 11:44:00,55.727341,12.583024
2017-10-13 11:46:00,55.701,12.600432000000001
2017-10-13 11:48:00,55.67919499999999,12.573311
2017-10-13 11:51:00,55.719899,12.532544
2017-10-13 11:51:00,55.651542000000006,12.543535
2017-10-13 11:51:00,55.688796999999994,12.597176
2017-10-13 11:52:00,55.706633999999994,12.528336999999999
2017-10-13 11:52:00,55.648548,12.535834
2017-10-13 11:53:00,55.672879,12.588011999999999
2017-10-13 11:55:00,55.714518000000005,12.57043
2017-10-13 11:58:00,55.676095,12.56057
2017-10-13 12:02:00,55.661784999999995,12.560528
2017-10-13 12:05:00,55.711315,12.561199
2017-10-13 12:08:00,55.672382999999996,12.588808
2017-10-13 12:12:00,55.678748999999996,12.587139
2017-10-13 12:14:00,55.650518000000005,12.548793
2017-10-13 12:15:00,55.719899,12.532544
2017-10-13 12:15:00,55.669167,12.615533000000001
2017-10-13 12:16:00,55.712899,12.574113
2017-10-13 12:19:00,55.706437,12.54391
2017-10-13 12:22:00,55.688241000000005,12.557443
2017-10-13 12:24:00,55.688497,12.590975
2017-10-13 12:26:00,55.660652,12.605689
2017-10-13 12:28:00,55.654481000000004,12.539989
2017-10-13 12:28:00,55.645061,12.614932000000001
2017-10-13 12:31:00,55.657543000000004,12.598213000000001
2017-10-13 12:32:00,55.666888,12.583177000000001
2017-10-13 12:32:00,55.67616700000001,12.569643
2017-10-13 12:32:00,55.670407,12.591838000000001
2017-10-13 12:32:00,55.681812,12.581911
2017-10-13 12:33:00,55.705985999999996,12.551234
2017-10-13 12:35:00,55.64744399999999,12.546934
2017-10-13 12:35:00,55.711302,12.561346
2017-10-13 12:36:00,55.658423,12.560243
2017-10-13 12:37:00,55.710178000000006,12.533980999999999
2017-10-13 12:38:00,55.678002,12.583622
2017-10-13 12:41:00,55.670651,12.568942
2017-10-13 12:44:00,55.707643000000004,12.550651
2017-10-13 12:47:00,55.664809999999996,12.599219999999999
2017-10-13 12:48:00,55.669699,12.604837
2017-10-13 12:49:00,55.7177,12.599872
2017-10-13 12:50:00,55.661258999999994,12.61708
2017-10-13 12:53:00,55.630039000000004,12.649085000000001
2017-10-13 12:55:00,55.648582999999995,12.542128
2017-10-13 12:58:00,55.685393000000005,12.586452
2017-10-13 13:00:00,55.668138,12.579803
2017-10-13 13:00:00,55.663914,12.605027
2017-10-13 13:03:00,55.716662,12.548821
2017-10-13 13:04:00,55.66474399999999,12.60133
2017-10-13 13:05:00,55.713322,12.574302000000001
2017-10-13 13:05:00,55.698125,12.56473
2017-10-13 13:06:00,55.703908999999996,12.557944
2017-10-13 13:06:00,55.705041,12.575752
2017-10-13 13:06:00,55.666109999999996,12.618461
